url,source,label,collected_at
https://dasiomtherin.weebly.com/,phishtank,1,2026-03-30T19:11:41.764708
https://l.ead.me/bfSKco,phishtank,1,2026-03-30T19:11:41.764708
https://l.ead.me/bfOG5B,phishtank,1,2026-03-30T19:11:41.764708
https://yolusem-goiglecom.web.app/,phishtank,1,2026-03-30T19:11:41.764708
https://script.google.com/macros/s/AKfycbznF9i9mngvRdD9nAIsC3wEeD2H0kV0sSTD51w6a0JbWP9lwLT6F0iAJlHEJWCe0-EdhA/exec,phishtank,1,2026-03-30T19:11:41.764708
https://supfra.web.app/,phishtank,1,2026-03-30T19:11:41.764708
http://allegro.pl-oferta85329.cfd,phishtank,1,2026-03-30T19:11:41.764708
https://abc100129649142326123541.start.page/,phishtank,1,2026-03-30T19:11:41.764708
https://docs.google.com/presentation/d/e/2PACX-1vRh8tOMeVhz0s4lIXMLmgxMgNAN8jLoF9dlUcIpQBRI71SE40kMx6Y1a5hd8BuxVsaJ72BRZy6YDdN_/pub?start=false&loop=false&delayms=3000,phishtank,1,2026-03-30T19:11:41.764708
https://ipfs.best-practice.se/ipfs/bafybeia3zog5jsog6dtfi236ekssvywatgeg6logudrwbt2ll6boim3zqa/kinmhaoo@!265,phishtank,1,2026-03-30T19:11:41.764708
https://l11kse.webwave.dev/,phishtank,1,2026-03-30T19:11:41.764708
https://qrco.de/bgaHXB,phishtank,1,2026-03-30T19:11:41.764708
https://hipolink.net/versecproceedjyad21,phishtank,1,2026-03-30T19:11:41.764708
https://q-r.to/bfYRCg,phishtank,1,2026-03-30T19:11:41.764708
https://q-r.to/bfIzYW,phishtank,1,2026-03-30T19:11:41.764708
https://nielzu.webwave.dev/,phishtank,1,2026-03-30T19:11:41.764708
https://forms.office.com/pages/responsepage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAANAAXZnexVUMllWUlBTNkdUTzFLM1UyNDFMMUQwRlRBVC4u,phishtank,1,2026-03-30T19:11:41.764708
https://docs.google.com/presentation/d/e/2PACX-1vQrhgFDa0dQiyUM5sLevafelejI-5x8Zg-42NhqguXd-WiZF0snfpepXTYy4nxqQ_Hr1r9o5zEewV6I/pub?start=false&amp;loop=false&amp;delayms=3000,phishtank,1,2026-03-30T19:11:41.764708
https://produ-inici0.webcindario.com/,phishtank,1,2026-03-30T19:11:41.764708
https://bgcinqcbb3.web.app/,phishtank,1,2026-03-30T19:11:41.764708
https://mailadmindpt.weebly.com/,phishtank,1,2026-03-30T19:11:41.764708
https://script.google.com/macros/s/AKfycbzXbz6FnOZyMxdOZ8rJGy7TS2uF2V_5L6tIccR3uaItN08jZE5WVn1fYVjVg36woQj3/exec?=dhob68q8,phishtank,1,2026-03-30T19:11:41.764708
https://bafkreidgj4xynqzqjqux6ijujy35wusflibw36ndpwo3qbcng75a3v63xm.ipfs.dweb.link/,phishtank,1,2026-03-30T19:11:41.764708
https://docs.google.com/presentation/d/e/2PACX-1vRmjThk6S6HGCm7nMaAwkQDCGKSASNYjj6O73ZKxUm8LfqK2pg59nC_PCJ-W12SGDjEV6MRPYsHN4ow/pub?start=false&amp;loop=false&amp;delayms=3000,phishtank,1,2026-03-30T19:11:41.764708
https://us20.campaign-archive.com/?u=00470fb259df8b7a9123ee609&id=76e9788e42,phishtank,1,2026-03-30T19:11:41.764708
http://linktr.ee/mail00910,phishtank,1,2026-03-30T19:11:41.764708
https://socrpf-32a74.web.app/,phishtank,1,2026-03-30T19:11:41.764708
https://qrco.de/bgbJUd,phishtank,1,2026-03-30T19:11:41.764708
https://digiposite.dynv6.net/seip/digiposite/,phishtank,1,2026-03-30T19:11:41.764708
https://www.google.com/url?q=https://l.wl.co/l?u%3Dhttps://qrco.de/bfGIhB&amp;sa=D&amp;source=editors&amp;ust=1722957728222502&amp;usg=AOvVaw3iWhnK39OSzjfpmSjLyBSJ,phishtank,1,2026-03-30T19:11:41.764708
https://l.ead.me/bfIo0o,phishtank,1,2026-03-30T19:11:41.764708
https://q-r.to/bga0fL,phishtank,1,2026-03-30T19:11:41.764708
https://q-r.to/bfPoQk,phishtank,1,2026-03-30T19:11:41.764708
https://u57504731.ct.sendgrid.net/ls/click?upn=u001.fbV1qj6jb9wPPx4sJlg-2BgN-2B7wJ6Lf2gYz1oje3euJc2TsNw1I3OTnyVmZ-2BA7ojVN3jMkO5gxsN72LDOi4WSU-2Br-2BPtIN7VC2p3-2FYCLcUA328-3DQDed_kh-2BkvUQ70fULTiohBTD3DyIBOs37D2l-2BpenbWk53cKvdR2Sr7jumFaJ4FF7zpJ0HxgLrYt0CzQJK6WuawAB5-2FvP-2BZp7wfjHBRp8BekfX6S7xrcxmJmX9a68dIJyq3hw5Nma9MXxWOckbSpa3iES8sbqJOLDffAb91scRIrOTKGsN1tmnZqDW1mR0tyL0dzmQct8c5NjWjogeguOpM4sr9AeeN1-2FrtRrTnLmGeJ5zYhn0nkJy5QSRQh6m2ET0xDtY-2FMV7dogeDOWp9I1ZYJVYm5RnxKMvRgR9UM-2BGIBlDGxBKFmdB8pMNL4CozkCcn1E7GEG672wFzc8ObzCdWFe0-2BJYqOmuVvPuI4zcN6S-2Fa5IU1zy-2FEya-2BA0QsSaXap2OPxfJmn689XP0oPzA03-2BM8Hv04vjb4VA2rEBaL5mR6-2F80nvLHQm7djmeaM6qee9Hk12IhMJW6mtj9ILrM-2FNVDwlOdUw0z5XE-2BxPoc6quaoXlBR6fG3J8NX5P-2BlRJ4gOFxSgJpASLYdI2cl4gY5SGBQIpFkcBooaiHSs0H2eik4qI-2Btu6fwU8rqZo-2BHEICPKkZ0l3MTlIxf3mrV7iKu56NBys8aOiqC9dSv9b7SIr41QHSJMrDpfJasSNJlKNhXDXLVtO2n6NtR3OJZf1dfa4n8x-2FkyC2Wqgfdu2fuPwxpm4yy1fOXU3Hg-2B3XbhuKfXhyrUZx9mofoIjBpBP3UG4qd2fFJ1y4hHVgC2kSBwxjcsMMpuLOI2v8fCx73YZT50BICR2oOV0ta-2BWy0Wn3-2BbLexMk-2FAsuQRfEimUZuabTZKB5yQW7afuNdTZPEIXdnd9wUpRytNt1opxmhU4QsFwRsTkfqwseOK3meqGhqV05BAxnK9KtJMfnyf8IgE1w1HcAC0dBW68BFi1Ca2jy-2FggK80KNe0ypM001Rw2tvHh1qwtpC-2BIfe51T3amMs2Ae5bhXIks-2B,phishtank,1,2026-03-30T19:11:41.764708
https://q-r.to/my4Gov1Ry6,phishtank,1,2026-03-30T19:11:41.764708
https://vmi-mysti.web.app/,phishtank,1,2026-03-30T19:11:41.764708
https://pub-d29f8a56eb424ab0be38e649e8a90c2f.r2.dev/index.html,phishtank,1,2026-03-30T19:11:41.764708
https://l.wl.co/l?u=https://ungu.in/erthserthsert5hyaerfhgs,phishtank,1,2026-03-30T19:11:41.764708
https://kifortequimica.com.br/readme.html,phishtank,1,2026-03-30T19:11:41.764708
https://docs.google.com/presentation/d/16urb-_D2AKgpsLFXRaBYKAwUeul0BlRUNz0h7tAoo4g/pub?start=false&amp;loop=false&amp;delayms=3000,phishtank,1,2026-03-30T19:11:41.764708
http://allegrolokalnie.oferta-8472623-pl.sbs,phishtank,1,2026-03-30T19:11:41.764708
https://hup.hu/node/187774,phishtank,1,2026-03-30T19:11:41.764708
https://rte1.weebly.com/,phishtank,1,2026-03-30T19:11:41.764708
https://ovv2-h6.firebaseapp.com/,phishtank,1,2026-03-30T19:11:41.764708
https://q-r.to/bfJRP0,phishtank,1,2026-03-30T19:11:41.764708
https://docs.google.com/presentation/d/e/2PACX-1vT48j0dO3zfP7G82CUGwa8wnyP01QFO-KHtEQzb_jb7HBRskQpwBZ2KrlCd-s4absfMU3LhZ38Dy4jq/pub?start=false&loop=false&delayms=3000,phishtank,1,2026-03-30T19:11:41.764708
https://docs.google.com/presentation/d/e/2PACX-1vQgb_j7mUR2Sjg86J3O0SzGRub-NhiiVrENAf0n1GvfY-hasNREYFi-90LCsTeZpWQBeFETzEP49IDx/pub?start=false&amp;loop=false&amp;delayms=3000,phishtank,1,2026-03-30T19:11:41.764708
https://detectioncenter-case100055111.firebaseapp.com/,phishtank,1,2026-03-30T19:11:41.764708
http://allegro.pl-oferta58442135.sbs/,phishstats,1,2026-03-30T19:11:41.764708
https://app.mockplus.com/e/ApcBetTEJr,phishtank,1,2026-03-30T19:11:41.764708
https://new.express.adobe.com/webpage/tOEzAZYvcxK3D,phishtank,1,2026-03-30T19:11:41.764708
https://jhdgdh.w3spaces.com/,phishtank,1,2026-03-30T19:11:41.764708
https://docs.google.com/presentation/d/e/2PACX-1vR-DKm60PS6a2RC9l3YyuHnSFjHnQU9XtU9D8l7uVD0-sdUTmWbzyzBn0pUx9Ft84hHaunmStjfRMmf/pub?start=false&amp;loop=false&amp;delayms=3000,phishtank,1,2026-03-30T19:11:41.764708
https://www.roblox.re/users/7843616099/profile,openphish,1,2026-03-30T19:11:41.764708
https://q-r.to/bfXD85,phishtank,1,2026-03-30T19:11:41.764708
https://oi8uytt.firebaseapp.com/,phishtank,1,2026-03-30T19:11:41.764708
https://qrco.de/authen00003993jsjs,phishtank,1,2026-03-30T19:11:41.764708
https://us2.campaign-archive.com/?e=7c262c7663&u=c1e16267038965aeba6040c87&id=ecca7ecdb3,phishtank,1,2026-03-30T19:11:41.764708
https://36294718.xyz/sqke1nlw/5na6QX/Afx4JA,phishtank,1,2026-03-30T19:11:41.764708
https://ctr45-mttbb66.firebaseapp.com/,phishtank,1,2026-03-30T19:11:41.764708
https://app.jotform.com/251471285855868,phishtank,1,2026-03-30T19:11:41.764708
https://xn--quipedesoutienmunca-9yb.weebly.com/,phishtank,1,2026-03-30T19:11:41.764708
https://qrco.de/bfNz6N,phishtank,1,2026-03-30T19:11:41.764708
https://qrco.de/bgMXoQ,phishtank,1,2026-03-30T19:11:41.764708
https://docs.google.com/presentation/d/e/2PACX-1vQ0R9m_ETJsdO9IgDpt7wk5mKaC_kSRdTTPHjW9vwI1QD-TtoC82oui0k8bRjwOgOH6ONAa5NdaDbYx/pub?start=false&amp;loop=false&amp;delayms=3000,phishtank,1,2026-03-30T19:11:41.764708
https://bit.ly/3DmOueF,phishtank,1,2026-03-30T19:11:41.764708
https://qrco.de/bfL5eo,phishtank,1,2026-03-30T19:11:41.764708
https://mydisneyconnect.com/index.php?passtoken=&redirect=/,phishtank,1,2026-03-30T19:11:41.764708
https://infopay-a7fe0.firebaseapp.com/,phishtank,1,2026-03-30T19:11:41.764708
https://provincia-compra.webcindario.com/inicio.html,phishtank,1,2026-03-30T19:11:41.764708
https://r.goqr.se/Qrcode/Index2/3OL2HP7F,phishtank,1,2026-03-30T19:11:41.764708
https://us4.campaign-archive.com/?u=e0f7211ef2878ad88cd12acd6&id=7dca2959a5,phishtank,1,2026-03-30T19:11:41.764708
https://q-r.to/bfah7j,phishtank,1,2026-03-30T19:11:41.764708
https://qrco.de/bgaicA,phishtank,1,2026-03-30T19:11:41.764708
https://nexxys.com.br/arquivous/baaufix/aruba/web/authen.php,phishtank,1,2026-03-30T19:11:41.764708
https://upnail.weebly.com/,phishtank,1,2026-03-30T19:11:41.764708
https://time-limited-secure-content.webflow.io/,phishtank,1,2026-03-30T19:11:41.764708
https://docs.google.com/presentation/d/e/2PACX-1vS2TZNzKMcQJUGuIHzzJFDQsvVWwXuS1oQsV9FgyADsWEqGBVwXYsHxe3VRZuV6FYwV8GhTUysPw1eA/pub?start=false&amp;loop=false&amp;delayms=3000,phishtank,1,2026-03-30T19:11:41.764708
https://toddb007.myportfolio.com/,phishtank,1,2026-03-30T19:11:41.764708
https://docs.google.com/presentation/d/e/2PACX-1vRRuMWlpAMlYONe471JeEw0LnguyjSCeZR_ba8OtjS0uVvUK08E6t5qZqrGLL3iXIsXxHcy5_C5Ty7a/pub?start=false&amp;loop=false&amp;delayms=3000,phishtank,1,2026-03-30T19:11:41.764708
https://official-home.ghost.io/suite-en/,phishtank,1,2026-03-30T19:11:41.764708
https://chorusfacturation87343.ukit.me/,phishtank,1,2026-03-30T19:11:41.764708
https://docs.google.com/presentation/d/e/2PACX-1vRe1wcXOwroGmq4W19lPC7GX4YDrKQYM_B5tbmMBRdG10rvSb2nN0VEK1tBoIEiN5yg0yzkWqBjLEaM/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,phishtank,1,2026-03-30T19:11:41.764708
https://us12.campaign-archive.com/?u=08d5cf101ffdc2013892d4857&id=1708f1e5e4,phishtank,1,2026-03-30T19:11:41.764708
https://www.fiibz.cn/LYtSxu/?matsui=gvgGSjoG4i98HGb61T2F5Biy,phishtank,1,2026-03-30T19:11:41.764708
https://helpid97855723849185962813.firebaseapp.com/,phishtank,1,2026-03-30T19:11:41.764708
https://q-r.to/bfGqxu,phishtank,1,2026-03-30T19:11:41.764708
https://bafkreieb4wcvsbxcg4ms3c2nzlie6kz3oykwjgo25ntqqkass7r2vprzge.ipfs.dweb.link/,phishtank,1,2026-03-30T19:11:41.764708
https://urlz.fr/t2HL,phishtank,1,2026-03-30T19:11:41.764708
https://docs.google.com/presentation/d/e/2PACX-1vQo-KmWwFmVfTuJVoxL3WHVPimxpfmWcKHho99fliuOghilFLt4P0dc4awMfZATXRQBC4ZrdN238sEc/pub?start=false&amp;loop=false&amp;delayms=3000,phishtank,1,2026-03-30T19:11:41.764708
https://l.ead.me/bfXAKA,phishtank,1,2026-03-30T19:11:41.764708
https://docs.google.com/presentation/d/e/2PACX-1vTYCFxSx9Ivg6GfFEbCEt05C_KAhgFE6R3DZdFczMNXPPgn_alEsHaNFBPuIY6hlCuLPByAHRqPDM6L/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,phishtank,1,2026-03-30T19:11:41.764708
https://bit.ly/3RU8z0b,phishtank,1,2026-03-30T19:11:41.764708
https://jetsmartpromos.webcindario.com/pago/finandina/finandina.php,phishtank,1,2026-03-30T19:11:41.764708
https://docs.google.com/presentation/d/e/2PACX-1vRDe25bocZ7VK2XSinXasF0sRzQEbf68T53kfhePGZArPgxB0Lo4Kh6Qo49rWqTnEjKXk9M60wDIzMk/pub?start=false&amp;loop=false&amp;delayms=3000,phishtank,1,2026-03-30T19:11:41.764708
https://new.express.adobe.com/webpage/nOhMAs2uTL4Dw,phishtank,1,2026-03-30T19:11:41.764708
https://login.dividendnoob.com/bngqr6sq?_t=a1nBwM2lTI_U6xgmESRS_9o2K23OPAFwzsq9Nterwi8,phishtank,1,2026-03-30T19:11:41.764708
https://zrlmbra.weebly.com/,phishtank,1,2026-03-30T19:11:41.764708
https://infopay-a7fe0.web.app/,phishtank,1,2026-03-30T19:11:41.764708
https://logon-review-uk.web.app/,phishtank,1,2026-03-30T19:11:41.764708
https://more-grocery-603669.framer.app/,phishtank,1,2026-03-30T19:11:41.764708
https://new.express.adobe.com/webpage/utQkX5c4P82eb,phishtank,1,2026-03-30T19:11:41.764708
https://ncdor.mobile-fmv.xin/us,phishtank,1,2026-03-30T19:11:41.764708
https://758587589659.weebly.com/,phishtank,1,2026-03-30T19:11:41.764708
https://microsofteeelogsss.weebly.com/,phishtank,1,2026-03-30T19:11:41.764708
https://setup-homepage.ghost.io/suite-started/,phishtank,1,2026-03-30T19:11:41.764708
https://bit.ly/3y24qka,phishtank,1,2026-03-30T19:11:41.764708
https://bankingoccidente.webcindario.com/?fbclid=IwY2xjawH09ElleHRuA2FlbQIxMQABHTVHVwYcOyF2snKkzTfDK-KTQTMQZk0ET7eedZSCTRxvqUYQT6Aw2B6jlg_aem_uKQtQ2-iSPhuHfWebIIU3w,phishtank,1,2026-03-30T19:11:41.764708
https://q-r.to/bfIboe,phishtank,1,2026-03-30T19:11:41.764708
https://invoice-0004.blogspot.com/,phishtank,1,2026-03-30T19:11:41.764708
https://docs.google.com/drawings/d/189FmROK_I1HUyz67YFk5r3B3r6Rpv30lOT4FTEkPk00/edit,phishtank,1,2026-03-30T19:11:41.764708
https://xn--d1aqfkf.xn--p1ai/bitrix/.../GlobalSources/?email=3mail@b.c,phishtank,1,2026-03-30T19:11:41.764708
https://login-live.com-s02.net/de/?code=1a468e385b9475ae1d0bfa645841a01f,phishtank,1,2026-03-30T19:11:41.764708
http://sp380679.sitebeat.crazydomains.com/,phishtank,1,2026-03-30T19:11:41.764708
https://docs.google.com/drawings/d/15MLdfC9k_RxmvTt5L5dNVXUSCNlUNHebxL8Sq0JSfOY/edit,phishtank,1,2026-03-30T19:11:41.764708
https://sites.google.com/view/banco-pichincha-asesor-virtual/p%C3%A1gina-principal,phishtank,1,2026-03-30T19:11:41.764708
